#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_5980	3240	14	N	N	3	*	*,5980,*
contig_6490	3239	4	N	N	1	*	*,6490,*
contig_7810	3238	16	N	N	2	*	*,7810,*
contig_3365	3237	6	N	N	1	*	*,3365,*
contig_7819	3237	19	Y	Y	1	*	7819
contig_501	3236	4	N	N	1	*	*,501,*
contig_4058	3234	3	N	N	1	*	*,4058,*
contig_3725	3233	4	N	N	1	*	*,3725,*
contig_6476	3233	12	N	N	3	*	*,6476,*
contig_4787	3232	10	N	N	2	*	*,4787,*
contig_3131	3231	10	N	N	1	*	*,3131,*
contig_309	3230	16	N	Y	3	*	309
contig_529	3228	16	N	N	2	*	*,529,*
contig_6588	3227	9	N	N	1	*	*,6588,*
contig_6804	3226	6	N	N	1	*	*,6804,*
contig_7078	3224	10	N	N	1	*	*,7078,*
contig_3512	3223	6	N	N	1	*	*,3512,*
contig_5607	3223	21	N	N	2	*	*,5607,*
contig_952	3222	10	N	N	2	*	*,952,*
contig_1344	3221	26	N	N	2	*	*,1344,*
contig_3936	3220	3	N	N	1	*	*,3936,*
contig_4538	3220	10	N	N	2	*	*,4538,*
contig_1058	3218	3	N	N	1	*	*,1058,*
contig_7624	3218	13	N	N	1	*	*,7624,*
contig_928	3218	5	N	N	1	*	*,928,*
contig_6920	3217	11	N	N	2	*	*,6920,*
contig_3873	3216	10	N	N	1	*	*,3873,*
contig_6563	3215	11	N	N	2	*	*,6563,*
contig_7584	3215	13	N	N	2	*	*,7584,*
contig_4440	3214	5	N	N	1	*	*,4440,*
contig_2705	3212	9	N	N	2	*	*,2705,*
contig_3053	3211	5	N	N	1	*	*,3053,*
contig_318	3211	20	N	Y	10	*	318
contig_6567	3210	15	N	N	2	*	*,6567,*
contig_6261	3208	9	N	N	1	*	*,6261,*
contig_163	3207	14	N	N	2	*	*,163,*
contig_2064	3206	11	N	N	2	*	*,2064,*
contig_4216	3206	9	N	N	2	*	*,4216,*
contig_3404	3205	5	N	N	1	*	*,3404,*
contig_5680	3205	10	N	N	1	*	*,5680,*
contig_7506	3205	4	N	N	1	*	*,7506,*
contig_5429	3204	13	N	N	1	*	*,5429,*
contig_2224	3203	8	N	N	2	*	*,2224,*
contig_3311	3203	6	N	N	1	*	*,3311,*
contig_3957	3203	5	N	N	1	*	*,3957,*
contig_3212	3202	11	N	N	2	*	*,3212,*
contig_1201	3201	8	N	N	2	*	*,1201,*
contig_6470	3200	15	N	N	1	*	*,6470,*
contig_3541	3199	14	N	N	3	*	*,3541,*
contig_429	3199	53	N	N	8	*	*,429,*
contig_5769	3199	5	N	N	1	*	*,5769,*
contig_7221	3196	3	N	N	1	*	*,7221,*
contig_3503	3194	9	N	N	1	*	*,3503,*
contig_7300	3194	3	N	N	1	*	*,7300,*
contig_2488	3193	6	N	N	1	*	*,2488,*
contig_3120	3193	20	N	N	2	*	*,3120,*
contig_4770	3193	6	N	N	1	*	*,4770,*
contig_5396	3193	9	N	N	2	*	*,5396,*
contig_7424	3192	6	N	N	1	*	*,7424,*
contig_2581	3190	6	N	N	1	*	*,2581,*
contig_7253	3189	20	N	N	2	*	*,7253,*
contig_6529	3188	6	N	N	1	*	*,6529,*
contig_5312	3187	10	N	N	2	*	*,5312,*
contig_407	3185	9	N	N	2	*	*,407,*
contig_7626	3184	11	N	N	2	*	*,7626,*
contig_851	3184	8	N	N	1	*	*,851,*
contig_1029	3181	6	N	N	1	*	*,1029,*
contig_5593	3181	12	N	N	2	*	*,5593,*
contig_4105	3180	4	N	N	1	*	*,4105,*
contig_3046	3179	5	N	N	1	*	*,3046,*
contig_2129	3178	4	N	N	1	*	*,2129,*
contig_6430	3178	4	N	N	1	*	*,6430,*
contig_8003	3178	10	N	N	1	*	*,8003,*
contig_285	3177	27	Y	Y	3	*	285
contig_3984	3177	4	N	N	1	*	*,3984,*
contig_3085	3176	18	N	Y	1	*	3085
contig_3039	3173	13	N	N	1	*	*,3039,*
contig_4587	3173	8	N	N	2	*	*,4587,*
contig_6484	3173	7	N	N	1	*	*,6484,*
contig_3277	3172	6	N	N	1	*	*,3277,*
contig_6014	3172	5	N	N	1	*	*,6014,*
contig_4037	3171	6	N	N	1	*	*,4037,*
contig_4309	3171	13	N	N	3	*	*,4309,*
contig_6516	3170	14	N	N	2	*	*,6516,*
contig_1642	3168	6	N	N	1	*	*,1642,*
contig_7993	3167	21	N	N	2	*	*,7993,*
contig_6325	3166	7	N	N	1	*	*,6325,*
contig_6693	3166	8	N	N	2	*	*,6693,*
contig_7618	3166	7	N	N	1	*	*,7618,*
contig_772	3166	4	N	N	1	*	*,772,*
contig_1045	3165	12	N	N	3	*	*,1045,*
contig_544	3164	18	N	N	1	*	*,544,*
contig_6084	3164	3	N	N	1	*	*,6084,*
contig_2109	3162	3	N	N	1	*	*,2109,*
contig_4055	3161	10	N	N	2	*	*,4055,*
contig_1691	3159	4	N	N	1	*	*,1691,*
contig_2307	3158	30	N	N	5	*	*,2307,*
contig_4389	3158	17	N	N	2	*	*,4389,*
contig_5844	3158	8	N	N	1	*	*,5844,*
contig_6837	3158	6	N	N	1	*	*,6837,*
contig_5478	3156	3	N	N	1	*	*,5478,*
contig_6979	3156	4	N	N	1	*	*,6979,*
contig_981	3156	5	N	N	1	*	*,981,*
contig_2217	3155	15	N	N	3	*	*,2217,*
contig_5961	3155	4	N	N	1	*	*,5961,*
contig_3666	3153	3	N	N	1	*	*,3666,*
contig_3417	3152	13	N	N	1	*	*,3417,*
contig_5915	3151	5	N	N	1	*	*,5915,*
contig_498	3150	4	N	N	1	*	*,498,*
contig_5337	3149	7	N	N	1	*	*,5337,*
contig_1969	3148	22	Y	Y	1	*	1969
contig_6485	3148	4	N	N	1	*	*,6485,*
contig_770	3148	6	N	N	1	*	*,770,*
contig_878	3148	11	N	N	2	*	*,878,*
contig_3775	3147	5	N	N	1	*	*,3775,*
contig_4695	3147	14	N	N	1	*	*,4695,*
contig_666	3147	7	N	N	1	*	*,666,*
contig_2825	3145	11	N	N	1	*	*,2825,*
contig_6585	3145	6	N	N	1	*	*,6585,*
contig_1418	3142	13	N	N	2	*	*,1418,*
contig_680	3142	3	N	N	1	*	*,680,*
contig_2395	3141	4	N	N	1	*	*,2395,*
contig_3279	3141	5	N	N	1	*	*,3279,*
contig_4867	3140	6	N	N	1	*	*,4867,*
contig_3406	3138	13	N	N	2	*	*,3406,*
contig_7438	3137	4	N	N	1	*	*,7438,*
contig_1794	3136	11	N	N	2	*	*,1794,*
contig_3081	3136	5	N	N	1	*	*,3081,*
contig_3099	3136	7	N	N	1	*	*,3099,*
contig_1395	3135	3	N	N	1	*	*,1395,*
contig_8164	3135	30	Y	Y	1	*	8164
contig_3829	3134	12	N	N	2	*	*,3829,*
contig_4285	3133	5	N	N	1	*	*,4285,*
contig_6500	3133	10	N	N	1	*	*,6500,*
contig_3870	3132	9	N	N	2	*	*,3870,*
contig_4798	3132	3	N	N	1	*	*,4798,*
contig_6782	3132	5	N	N	1	*	*,6782,*
contig_697	3132	3	N	N	1	*	*,697,*
contig_3307	3131	7	N	N	1	*	*,3307,*
contig_4767	3130	6	N	N	1	*	*,4767,*
contig_6913	3130	4	N	N	1	*	*,6913,*
contig_4351	3129	6	N	N	1	*	*,4351,*
contig_1996	3128	7	N	N	1	*	*,1996,*
contig_3968	3128	16	N	N	4	*	*,3968,*
contig_889	3128	12	N	N	1	*	*,889,*
contig_1573	3127	9	N	N	2	*	*,1573,*
contig_2189	3127	5	N	N	1	*	*,2189,*
contig_4491	3127	9	N	N	1	*	*,4491,*
contig_6154	3127	4	N	N	1	*	*,6154,*
contig_6723	3127	4	N	N	1	*	*,6723,*
contig_1351	3126	8	N	N	1	*	*,1351,*
contig_4269	3126	16	N	N	4	*	*,4269,*
contig_4481	3126	10	N	N	2	*	*,4481,*
contig_5359	3126	3	N	N	1	*	*,5359,*
contig_4004	3125	4	N	N	1	*	*,4004,*
contig_1875	3121	3	N	N	1	*	*,1875,*
contig_388	3121	5	N	N	1	*	*,388,*
contig_2762	3120	36	N	N	7	*	*,2762,*
contig_1144	3119	4	N	N	1	*	*,1144,*
contig_2245	3119	4	N	N	1	*	*,2245,*
contig_7126	3118	6	N	N	1	*	*,7126,*
contig_6864	3117	7	N	N	1	*	*,6864,*
contig_3803	3116	4	N	N	1	*	*,3803,*
contig_6684	3116	3	N	N	1	*	*,6684,*
contig_833	3116	25	N	N	1	*	*,827,828,833,839,*
contig_2248	3115	4	N	N	1	*	*,2248,*
contig_6854	3114	5	N	N	1	*	*,6854,*
contig_7286	3114	3	N	N	1	*	*,7286,*
contig_3978	3113	4	N	N	1	*	*,3978,*
contig_4645	3112	3	N	N	1	*	*,4645,*
contig_1901	3111	3	N	N	1	*	*,1901,*
contig_4812	3111	7	N	N	1	*	*,4812,*
contig_7649	3111	9	N	N	1	*	*,7649,*
contig_5464	3110	5	N	N	1	*	*,5464,*
contig_6196	3110	12	N	N	3	*	*,6196,*
contig_6551	3110	10	N	N	1	*	*,6551,*
contig_158	3109	20	N	Y	6	*	*,158,*
contig_3536	3107	12	N	N	2	*	*,3536,*
contig_892	3107	19	N	N	2	*	*,892,*
contig_3576	3106	10	N	N	2	*	*,3576,*
contig_367	3105	10	N	N	2	*	*,367,*
contig_4885	3105	5	N	N	1	*	*,4885,*
contig_5196	3105	11	N	N	2	*	*,5196,*
contig_6977	3105	7	N	N	1	*	*,6977,*
contig_1097	3103	6	N	N	1	*	*,1097,*
contig_2608	3103	7	N	N	1	*	*,2608,*
contig_6702	3103	9	N	N	1	*	*,6702,*
contig_1309	3102	4	N	N	1	*	*,1309,*
contig_4709	3101	11	N	N	2	*	*,4709,*
contig_1734	3100	6	N	N	1	*	*,1734,*
contig_4574	3100	8	N	N	2	*	*,4574,*
contig_2055	3099	3	N	N	1	*	*,2055,*
contig_413	3099	17	N	N	2	*	*,413,*
contig_1	3098	4	N	N	1	*	*,1,*
contig_3345	3098	6	N	N	1	*	*,3345,*
contig_7252	3098	5	N	N	1	*	*,7252,*
contig_620	3097	3	N	N	1	*	*,620,*
contig_6358	3097	17	N	N	4	*	*,6358,*
contig_2394	3095	5	N	N	1	*	*,2394,*
contig_6611	3095	10	N	N	1	*	*,6611,*
contig_1306	3094	7	N	N	1	*	*,1306,*
contig_3303	3094	9	N	N	2	*	*,3303,*
contig_9	3094	14	N	N	1	*	*,9,*
contig_186	3092	15	N	N	3	*	*,186,*
contig_6574	3092	6	N	N	1	*	*,6574,*
contig_734	3091	5	N	N	1	*	*,734,*
contig_5967	3090	17	N	N	4	*	*,5967,*
contig_1955	3089	4	N	N	1	*	*,1955,*
contig_7412	3089	4	N	N	1	*	*,7412,*
contig_3510	3088	4	N	N	1	*	*,3510,*
contig_6031	3087	3	N	N	1	*	*,6031,*
contig_1209	3084	14	N	N	2	*	*,1209,*
contig_764	3084	5	N	N	1	*	*,764,*
contig_6283	3083	6	N	N	1	*	*,6283,*
contig_776	3083	3	N	N	1	*	*,776,*
contig_2246	3082	9	N	N	2	*	*,2246,*
contig_2716	3081	4	N	N	1	*	*,2716,*
contig_1044	3080	8	N	N	1	*	*,1044,*
contig_2771	3078	3	N	N	1	*	*,2771,*
contig_3275	3078	8	N	N	1	*	*,3275,*
contig_7541	3078	5	N	N	1	*	*,7541,*
contig_2783	3077	52	N	N	2	*	*,2783,*
contig_7328	3077	10	N	N	2	*	*,7328,*
contig_773	3077	3	N	N	1	*	*,773,*
contig_369	3076	15	N	N	1	*	*,369,*
contig_6263	3076	7	N	N	1	*	*,6263,*
contig_5232	3075	10	N	N	2	*	*,5232,*
contig_4189	3073	13	N	N	3	*	*,4189,*
contig_3419	3072	15	N	N	2	*	*,3419,*
contig_5412	3072	17	N	N	3	*	*,5412,*
contig_6105	3072	6	N	N	1	*	*,6105,*
contig_2826	3071	4	N	N	1	*	*,2826,*
contig_5586	3071	3	N	N	1	*	*,5586,*
contig_3211	3070	10	N	N	2	*	*,3211,*
contig_508	3069	4	N	N	1	*	*,508,*
contig_1252	3068	17	N	N	2	*	*,1252,*
contig_1497	3068	4	N	N	1	*	*,1497,*
contig_1840	3068	6	N	N	1	*	*,1840,*
contig_3364	3068	28	N	N	4	*	*,3364,*
contig_4082	3067	4	N	N	1	*	*,4082,*
contig_3430	3066	3	N	N	1	*	*,3430,*
contig_1550	3065	3	N	N	1	*	*,1550,*
contig_1804	3065	6	N	N	1	*	*,1804,*
contig_7432	3065	5	N	N	1	*	*,7432,*
contig_6052	3063	7	N	N	1	*	*,6052,*
contig_2107	3062	6	N	N	1	*	*,2107,*
contig_6221	3062	4	N	N	1	*	*,6221,*
contig_6417	3062	8	N	N	1	*	*,6417,*
contig_2670	3061	4	N	N	1	*	*,2670,*
contig_3837	3060	7	N	N	1	*	*,3837,*
contig_3882	3060	3	N	N	1	*	*,3882,*
contig_2942	3059	17	N	N	1	*	*,2942,*
contig_7361	3059	4	N	N	1	*	*,7361,*
contig_2655	3058	12	N	N	2	*	*,2655,*
contig_740	3058	14	N	N	1	*	*,740,*
contig_1588	3057	16	N	N	2	*	*,1588,*
contig_4560	3057	14	N	N	3	*	*,4560,*
contig_3284	3056	27	N	N	5	*	*,3284,*
contig_7958	3056	11	Y	Y	2	*	7958
contig_92	3056	19	N	N	2	*	*,92,*
contig_1300	3053	14	N	N	3	*	*,1300,*
contig_715	3053	7	N	N	1	*	*,715,*
contig_3308	3052	10	N	N	2	*	*,3308,*
contig_3814	3052	4	N	N	1	*	*,3814,*
contig_128	3051	4	N	N	1	*	*,128,*
contig_2583	3051	18	N	N	4	*	*,2583,*
contig_5850	3049	16	N	N	2	*	*,5850,*
contig_3058	3048	3	N	N	1	*	*,3058,*
contig_7077	3048	4	N	N	1	*	*,7077,*
contig_7293	3048	14	N	N	2	*	*,7293,*
contig_2850	3047	6	N	N	1	*	*,2850,*
contig_4083	3046	10	N	N	2	*	*,4083,*
contig_61	3046	115	Y	Y	4	*	61
contig_3125	3045	8	N	N	1	*	*,3125,*
contig_3474	3045	6	N	N	1	*	*,3474,*
contig_4093	3045	4	N	N	1	*	*,4093,*
contig_2538	3044	14	N	N	2	*	*,2538,*
contig_3646	3044	4	N	N	1	*	*,3646,*
contig_3866	3044	5	N	N	1	*	*,3866,*
contig_6032	3043	5	N	N	1	*	*,6032,*
contig_7642	3043	15	N	N	3	*	*,7642,*
contig_1789	3041	4	N	N	1	*	*,1789,*
contig_3635	3041	7	N	N	1	*	*,3635,*
contig_3732	3041	4	N	N	1	*	*,3732,*
contig_507	3040	11	N	N	1	*	*,507,*
contig_1528	3039	6	N	N	1	*	*,1528,*
contig_1873	3038	3	N	N	1	*	*,1873,*
contig_3327	3037	3	N	N	1	*	*,3327,*
contig_3606	3037	4	N	N	1	*	*,3606,*
contig_3388	3036	18	N	N	3	*	*,3388,*
contig_3734	3036	12	N	N	2	*	*,3734,*
contig_1011	3035	3	N	N	1	*	*,1011,*
contig_2752	3034	5	N	N	1	*	*,2752,*
contig_3631	3034	8	N	N	2	*	*,3631,*
contig_6256	3033	3	N	N	1	*	6256,*
contig_1543	3032	6	N	N	1	*	*,1543,*
contig_4682	3032	10	N	N	2	*	*,4682,*
contig_5731	3032	4	N	N	1	*	*,5731,*
contig_750	3032	17	N	N	4	*	*,750,*
contig_3259	3031	3	N	N	1	*	*,3259,*
contig_4458	3031	8	N	N	2	*	*,4458,*
contig_1384	3030	7	N	N	1	*	*,1384,*
contig_1972	3030	4	N	N	1	*	*,1972,*
contig_2366	3030	5	N	N	1	*	*,2366,*
contig_3480	3030	12	N	N	2	*	*,3480,*
contig_4041	3029	6	N	N	1	*	*,4041,*
contig_1495	3028	3	N	N	1	*	*,1495,*
contig_6309	3028	4	N	N	1	*	*,6309,*
contig_1498	3027	9	N	N	2	*	*,1498,*
contig_2499	3027	4	N	N	1	*	*,2499,*
contig_7658	3025	20	N	N	2	*	*,7658,*
contig_3034	3024	8	N	N	2	*	*,3034,*
contig_3988	3024	11	N	N	2	*	*,3988,*
contig_4790	3024	9	N	N	1	*	*,4790,*
contig_812	3021	28	N	N	2	*	*,811,812,1262,1260,*
contig_3504	3019	14	N	N	2	*	*,3504,*
contig_4374	3018	6	N	N	1	*	*,4374,*
contig_4834	3016	4	N	N	1	*	*,4834,*
contig_5826	3016	3	N	N	1	*	*,5826,*
contig_2361	3015	5	N	N	1	*	*,2361,*
contig_2929	3015	20	N	N	5	*	*,2929,*
contig_5710	3015	14	N	N	3	*	*,5710,*
contig_3423	3013	3	N	N	1	*	*,3423,*
contig_3918	3013	3	N	N	1	*	*,3918,*
contig_4154	3012	4	N	N	1	*	*,4154,*
contig_6044	3012	4	N	N	1	*	*,6044,*
contig_1176	3011	18	N	Y	3	*	1176
contig_1936	3010	5	N	N	1	*	*,1936,*
contig_3363	3010	16	N	N	2	*	*,3363,*
contig_699	3010	9	N	N	2	*	*,699,*
contig_1872	3009	6	N	N	1	*	*,1872,*
contig_5656	3009	3	N	N	1	*	*,5656,*
contig_6451	3009	7	N	N	1	*	*,6451,*
contig_3977	3008	19	N	N	4	*	*,3977,*
contig_7434	3008	25	N	N	5	*	*,7434,*
contig_939	3008	8	N	N	1	*	*,939,*
contig_4188	3006	5	N	N	1	*	*,4188,*
contig_640	3006	5	N	N	1	*	*,640,*
contig_4865	3004	6	N	N	1	*	*,4865,*
contig_3122	3003	5	N	N	1	*	*,3122,*
contig_3971	3003	13	N	N	2	*	*,3971,*
contig_5375	3002	4	N	N	1	*	*,5375,*
contig_2906	3001	10	N	N	1	*	*,2906,*
contig_3786	3001	11	N	N	1	*	*,3786,*
contig_7793	3001	24	N	N	6	*	*,7793,*
contig_2473	2999	7	N	N	1	*	*,2473,*
contig_4112	2999	5	N	N	1	*	*,4112,*
contig_4408	2999	5	N	N	1	*	*,4408,*
contig_6281	2998	11	N	N	2	*	*,6281,*
contig_798	2997	3	N	N	1	*	*,798,*
contig_2417	2996	5	N	N	1	*	*,2417,*
contig_6426	2996	22	N	N	4	*	*,6426,*
contig_6581	2996	19	N	N	1	*	*,6581,*
contig_4753	2994	9	N	N	1	*	*,4753,*
contig_6873	2994	4	N	N	1	*	*,6873,*
contig_1918	2992	20	N	N	5	*	*,1918,*
contig_4483	2992	13	N	N	1	*	*,4483,*
contig_5970	2992	11	N	N	2	*	*,5970,*
contig_7055	2991	15	N	N	1	*	*,7055,*
contig_2145	2990	11	N	N	2	*	*,2145,*
contig_721	2989	4	N	N	1	*	*,721,*
contig_2957	2988	3	N	N	1	*	*,2957,*
contig_3024	2988	11	N	N	2	*	*,3024,*
contig_4018	2988	3	N	N	1	*	*,4018,*
contig_6770	2987	11	N	N	1	*	*,6770,*
contig_8112	2987	7	N	N	1	*	*,8112,*
contig_4739	2986	4	N	N	1	*	*,4739,*
contig_5564	2986	6	N	N	1	*	*,5564,*
contig_6007	2986	3	N	N	1	*	*,6007,*
contig_7038	2986	7	N	N	1	*	*,7038,*
contig_1119	2982	17	N	N	2	*	*,1119,*
contig_2464	2982	3	N	N	1	*	*,2464,*
contig_3490	2982	11	N	N	2	*	*,3490,*
contig_4502	2981	5	N	N	1	*	*,4502,*
contig_5956	2981	4	N	N	1	*	*,5956,*
contig_3723	2980	7	N	N	1	*	*,3723,*
contig_7417	2979	20	N	N	2	*	*,7417,*
contig_2961	2978	6	N	N	1	*	*,2961,*
contig_1557	2977	8	N	N	2	*	*,1557,*
contig_6344	2976	9	N	N	2	*	*,6344,*
contig_7125	2976	11	N	N	2	*	*,7125,*
contig_3933	2975	12	N	N	1	*	*,3933,*
contig_4516	2975	6	N	N	1	*	*,4516,*
contig_3159	2974	26	N	N	5	*	*,3159,*
contig_5060	2974	5	N	N	1	*	*,5060,*
contig_6400	2974	14	N	N	2	*	*,6400,*
contig_6951	2974	6	N	N	1	*	*,6951,*
contig_5466	2973	16	N	N	2	*	*,5466,*
contig_4220	2972	8	N	N	1	*	*,4220,*
contig_8118	2972	98	Y	Y	4	*	8118
contig_293	2971	14	N	N	2	*	*,293,*
contig_5032	2971	4	N	N	1	*	*,5032,*
contig_7051	2971	14	N	N	1	*	*,7051,*
contig_8010	2969	8	N	N	2	*	*,8010,*
contig_2255	2968	10	N	N	2	*	*,2255,*
contig_2879	2968	34	N	N	8	*	*,2879,*
contig_5711	2968	3	N	N	1	*	*,5711,*
contig_6503	2967	4	N	N	1	*	*,6503,*
contig_4838	2966	4	N	N	1	*	*,4838,*
contig_5069	2966	8	N	N	2	*	*,5069,*
contig_1355	2965	5	N	N	1	*	*,1355,*
contig_4397	2965	8	N	N	1	*	*,4397,*
contig_2840	2963	7	N	N	1	*	*,2840,*
contig_6236	2963	13	N	N	3	*	*,6236,*
contig_7410	2963	5	N	N	1	*	*,7410,*
contig_7960	2963	10	N	N	2	*	*,7960,*
contig_1474	2962	5	N	N	1	*	*,1474,*
contig_8009	2961	13	N	Y	4	*	8009
contig_221	2959	12	N	N	3	*	*,221,*
contig_3444	2959	3	N	N	1	*	*,3444,*
contig_4615	2959	9	N	N	1	*	*,4615,*
contig_5122	2959	6	N	N	1	*	*,5122,*
contig_601	2958	6	N	N	1	*	*,601,*
contig_7547	2958	7	N	N	1	*	*,7547,*
contig_7729	2958	19	N	N	1	*	*,7729,*
contig_2701	2957	3	N	N	1	*	*,2701,*
contig_5891	2957	6	N	N	1	*	*,5891,*
contig_1694	2955	3	N	N	1	*	*,1694,*
contig_1141	2954	13	N	N	2	*	*,1141,*
contig_4365	2954	5	N	N	1	*	*,4365,*
contig_7486	2954	3	N	N	1	*	*,7486,*
contig_3223	2953	11	N	N	2	*	*,3223,*
contig_7385	2953	5	N	N	1	*	*,7385,*
contig_4266	2951	21	N	N	5	*	*,4266,*
contig_7545	2951	8	N	N	1	*	*,7545,*
contig_5708	2950	10	N	N	2	*	*,5708,*
contig_5852	2949	18	N	N	1	*	*,5852,*
contig_2973	2948	3	N	N	1	*	*,2973,*
contig_4880	2948	5	N	N	1	*	*,4880,*
contig_1464	2947	6	N	N	1	*	*,1464,*
contig_1821	2947	3	N	N	1	*	*,1821,*
contig_3839	2947	5	N	N	1	*	*,3839,*
contig_3980	2947	16	N	N	1	*	*,3980,*
contig_6475	2947	3	N	N	1	*	*,6475,*
contig_1858	2946	23	N	N	5	*	*,1858,*
contig_2448	2945	4	N	N	1	*	*,2448,*
contig_4042	2945	9	N	N	1	*	*,4042,*
contig_4158	2945	4	N	N	1	*	*,4158,*
contig_5074	2945	12	N	N	3	*	*,5074,*
contig_6656	2945	4	N	N	1	*	*,6656,*
contig_5178	2944	13	N	N	2	*	*,5178,*
contig_2371	2942	3	N	N	1	*	*,2371,*
contig_4199	2942	13	N	N	2	*	*,4199,*
contig_5318	2941	5	N	N	1	*	*,5318,*
contig_6823	2941	15	N	N	3	*	*,6823,*
contig_6431	2938	12	N	N	3	*	*,6431,*
contig_6799	2938	3	N	N	1	*	*,6799,*
contig_2892	2937	13	N	N	3	*	*,2892,*
contig_993	2936	3	N	N	1	*	*,993,*
contig_7231	2935	5	N	N	1	*	*,7231,*
contig_2327	2933	6	N	N	1	*	*,2327,*
contig_670	2933	14	N	N	2	*	*,670,*
contig_4026	2932	15	N	N	2	*	*,4026,*
contig_86	2932	8	N	N	1	*	*,86,*
contig_4896	2931	8	N	N	1	*	*,4896,*
contig_5888	2931	13	N	N	2	*	*,5888,*
contig_1102	2930	10	N	N	2	*	*,1102,*
contig_7146	2928	12	N	N	2	*	*,7146,*
contig_7467	2928	3	N	N	1	*	*,7467,*
contig_7884	2928	12	N	N	1	*	*,7884,*
contig_2116	2927	9	N	N	2	*	*,2116,*
contig_40	2927	20	N	Y	5	*	40
contig_6960	2927	3	N	N	1	*	*,6960,*
contig_4388	2926	9	N	N	2	*	*,4388,*
contig_7474	2926	10	N	N	2	*	*,7474,*
contig_875	2926	5	N	N	1	*	*,875,*
contig_4612	2925	10	N	N	2	*	*,4612,*
contig_626	2925	3	N	N	1	*	*,626,*
contig_2833	2924	6	N	N	1	*	*,2833,*
contig_2124	2922	6	N	N	1	*	*,2124,*
contig_4889	2921	5	N	N	1	*	*,4889,*
contig_1206	2920	4	N	N	1	*	*,1206,*
contig_1112	2919	3	N	N	1	*	*,1112,*
contig_2524	2919	17	N	N	1	*	*,2524,*
contig_4539	2919	3	N	N	1	*	*,4539,*
contig_7946	2918	21	N	N	1	*	*,7946,*
contig_2002	2916	26	N	N	3	*	*,2002,*
contig_2465	2915	11	N	N	2	*	*,2465,*
contig_6368	2915	5	N	N	1	*	*,6368,*
contig_6816	2915	4	N	N	1	*	*,6816,*
contig_6818	2915	5	N	N	1	*	*,6818,*
contig_2523	2914	6	N	N	1	*	*,2523,*
contig_4015	2914	6	N	N	1	*	*,4015,*
contig_5773	2914	11	N	N	2	*	*,5773,*
contig_3278	2913	3	N	N	1	*	*,3278,*
contig_6332	2913	3	N	N	1	*	*,6332,*
contig_2849	2912	4	N	N	1	*	*,2849,*
contig_4161	2912	10	N	N	2	*	*,4161,*
contig_4439	2912	7	N	N	1	*	*,4439,*
contig_6774	2912	12	N	N	2	*	*,6774,*
contig_938	2912	3	N	N	1	*	*,938,*
contig_3711	2910	15	N	N	1	*	*,3711,*
contig_2174	2908	8	N	N	1	*	*,2174,*
contig_4965	2908	10	N	N	2	*	*,4965,*
contig_2571	2907	33	N	N	8	*	*,2571,*
contig_6497	2907	4	N	N	1	*	*,6497,*
contig_7530	2907	4	N	N	1	*	*,7530,*
contig_7557	2907	8	N	N	1	*	*,7557,*
contig_3439	2906	3	N	N	1	*	*,3439,*
contig_7758	2905	22	N	N	1	*	*,7758,*
contig_4027	2904	16	N	N	4	*	*,4027,*
contig_880	2904	5	N	N	1	*	*,880,*
contig_2507	2903	3	N	N	1	*	*,2507,*
contig_2340	2900	9	N	N	1	*	*,2340,*
contig_3785	2900	6	N	N	1	*	*,3785,*
contig_5952	2900	22	N	N	5	*	*,5952,*
contig_1192	2899	5	N	N	1	*	*,1192,*
contig_4174	2899	3	N	N	1	*	*,4174,*
contig_346	2898	15	N	N	3	*	*,346,*
contig_6016	2898	9	N	N	1	*	*,6016,*
contig_7084	2897	6	N	N	1	*	*,7084,*
contig_1910	2896	6	N	N	1	*	*,1910,*
contig_4698	2896	3	N	N	1	*	*,4698,*
contig_3163	2895	3	N	N	1	*	*,3163,*
contig_3592	2895	6	N	N	1	*	*,3592,*
contig_3867	2895	10	N	N	2	*	*,3867,*
contig_6917	2895	17	N	N	2	*	*,6917,*
contig_7416	2895	20	Y	Y	6	*	7416
contig_3217	2894	13	N	N	1	*	*,3217,*
contig_4717	2894	9	N	N	1	*	*,4717,*
contig_6974	2894	11	N	N	2	*	*,6974,*
contig_7368	2894	11	N	N	2	*	*,7368,*
contig_4843	2893	9	N	N	2	*	*,4843,*
contig_7718	2893	23	N	N	2	*	*,7718,*
contig_378	2892	15	N	N	3	*	*,378,*
contig_4096	2892	4	N	N	1	*	*,4096,*
contig_121	2891	107	N	N	10	*	*,121,*
contig_1733	2891	9	N	N	1	*	*,1733,*
contig_2916	2891	3	N	N	1	*	*,2916,*
contig_4441	2891	6	N	N	1	*	*,4441,*
contig_4429	2890	15	N	N	3	*	*,4429,*
contig_5354	2890	4	N	N	1	*	*,5354,*
contig_6136	2890	12	N	N	2	*	*,6136,*
contig_7347	2890	4	N	N	1	*	*,7347,*
contig_1446	2889	11	N	N	2	*	*,1446,*
contig_648	2889	10	N	N	2	*	*,648,*
contig_1413	2888	7	N	N	1	*	*,1413,*
contig_4451	2888	10	N	N	1	*	*,4451,*
contig_4555	2888	8	N	N	2	*	*,4555,*
contig_1382	2887	5	N	N	1	*	*,1382,*
contig_73	2887	13	N	N	1	*	*,73,*
contig_5243	2886	5	N	N	1	*	*,5243,*
contig_6847	2886	8	N	N	1	*	*,6847,*
